mpio_ccnct,average_mean,average_min,average_max,average_stddev,average_masked_mean,average_masked_min,average_masked_max,average_masked_stddev,cf_cvg_mean,cf_cvg_min,cf_cvg_max,cf_cvg_stddev,cvg_mean,cvg_min,cvg_max,cvg_stddev,maximum_mean,maximum_min,maximum_max,maximum_stddev,median_mean,median_min,median_max,median_stddev,median_masked_mean,median_masked_min,median_masked_max,median_masked_stddev,minimum_mean,minimum_min,minimum_max,minimum_stddev,year
18860,0.250658099939395,0.1645222455263137,4.183473587036133,0.1020938534474078,0.0038118123156326,0.0,4.183473587036133,0.1078748853151536,40.97088028509114,30,53,3.481109637316626,186.9577408850604,186,188,0.2098289688435194,0.4562072901004929,0.2270931750535965,6.453533172607422,0.178307163515037,0.228826566170986,0.1255298554897308,4.056130886077881,0.0928935011448058,0.0033286410732,0.0,4.056130886077881,0.095721588476686,0.1097454971264316,-0.075122095644474,2.370539426803589,0.0658141279721732,2018
19022,0.2570049003186941,0.1564955115318298,8.75068473815918,0.3548311137780146,0.0033303467112479,0.0,0.6776890158653259,0.0436244542491273,65.11751523775466,54,78,3.845273951391361,185.0120418210735,185,186,0.1415765308364926,0.6295088358554023,0.340195745229721,69.61302947998047,2.9158199217801424,0.2240686041010516,0.1438976228237152,0.6448301076889038,0.0420783909287767,0.0030262882672928,0.0,0.6448301076889038,0.0390055422594284,0.0754723703046058,-0.155037060379982,0.3360515534877777,0.0509118449602152,2018
19050,0.2104597610374038,-1.5,2.0896780490875244,0.1490643085719564,0.0119469792972026,0.0,2.0896780490875244,0.1147864875405561,51.62611531119637,1,69,8.34286414578863,184.4997302017395,176,185,1.4079227181554674,0.4547285711378657,-1.5,3.756024122238159,0.2116823177764341,0.1934020899032332,-1.5,2.1218156814575195,0.1420862969715673,0.0104529214208906,0.0,2.1218156814575195,0.102715830666094,0.0990757825672951,-1.5,0.6192793250083923,0.1135328130313157,2018
19075,0.2404638929874487,0.0834285244345665,6.755183696746826,0.2461840548412222,0.029920067271435,0.0,6.755183696746826,0.268373758922008,59.10503018284236,13,72,7.243438372431172,184.99309514303863,184,185,0.0819424746627179,0.4631403571374898,0.1010774448513984,9.699325561523438,0.3978930445549024,0.2236489072847992,0.0921602398157119,6.771727085113525,0.2354279363100849,0.027616949446565,0.0,6.771727085113525,0.2555084797482357,0.109166764318526,-0.0607471242547035,1.703209400177002,0.0880679503901785,2018
19100,0.2545764256040791,0.1516714692115783,8.42580795288086,0.2551099954986109,0.0139460708484375,0.0,6.9174723625183105,0.1925320854164559,60.00409990543027,23,82,8.13874504328426,185.33527476024636,184,186,0.4736112832773736,0.5358926617209857,0.1975300014019012,50.146446228027344,1.1275362831627838,0.2281636882419475,0.1247615218162536,6.241308212280273,0.1613302254572733,0.0126821543571189,0.0,6.241308212280273,0.1749348122073354,0.0981524790275576,-0.155037060379982,2.6186277866363525,0.0919458058411878,2018
19110,0.3237123840959509,0.1398043483495712,2.9799866676330566,0.1926298608009803,0.0447337608344185,0.0,2.9799866676330566,0.2314952737185554,46.742604492300586,27,63,6.361547500940941,185.41134487834728,184,186,0.4942561807207201,0.5329539268148115,0.2055205851793289,5.063814640045166,0.3221688503858951,0.3105557636927356,0.1083707138895988,3.2739102840423584,0.191165357901094,0.0435220286845086,0.0,3.2739102840423584,0.2265029178132962,0.1841223574542717,-0.1205435097217559,1.5944314002990725,0.1385614856799219,2018
19130,0.3070281589686913,0.1642572879791259,7.155481338500977,0.3206623289025703,0.0569003965577872,0.0,7.155481338500977,0.3599579848661048,61.488589985375064,47,74,4.0452891514088645,185.31179664572255,184,186,0.7863304822333878,0.5607006888694396,0.2721469700336456,15.514480590820312,0.5463050949181377,0.2891204428494038,0.1358103305101394,7.120294094085693,0.3089391275800224,0.0539417174857383,0.0,7.120294094085693,0.3454164349751968,0.133531237702043,-0.0947418436408042,3.3991100788116455,0.1573059882971574,2018
19137,0.3016277862007999,0.1647145748138427,2.5679242610931396,0.1445390999836849,0.056233247484303,0.0,2.5679242610931396,0.2032827128645364,61.68046598710216,48,74,4.720901063319703,185.7622978684539,184,186,0.4329976134709766,0.5557362052002481,0.3266552686691284,3.2879550457000732,0.20856313270927,0.2785780517436684,0.1219586506485939,2.4090936183929443,0.1419878609142538,0.0532618679725343,0.0,2.4090936183929443,0.1934298741491306,0.14252853936152,-0.1441795080900192,1.4124248027801514,0.0979200129006959,2018
19142,1.1202240519469442,0.2531890869140625,18.712038040161133,1.3763365656510786,0.7743334771260101,0.0,18.712038040161133,1.5435679196235232,56.66063190317239,42,69,4.8107775910966435,185.8077593693181,185,186,0.3922831729139918,1.5874633124052322,0.4866104125976562,31.88286590576172,2.1314787653018112,1.075975489452436,0.2101994752883911,18.913375854492188,1.3651465886960128,0.747337496712613,0.0,18.913375854492188,1.5203067555103844,0.6849740781085742,0.0537919588387012,9.891526222229004,0.7383541832558854,2018
19212,0.8796749376080133,0.2086545377969741,9.61273956298828,0.7996633839764643,0.5740054584767881,0.0,9.61273956298828,0.9540501980059378,62.25426928687889,44,87,7.836586690043519,184.49323585508915,180,186,1.314113903614888,1.434082872433858,0.3065940737724304,16.010072708129883,1.445294910085462,0.8583212978984541,0.1710814237594604,10.014440536499023,0.800655042154116,0.5592598970872149,0.0,10.014440536499023,0.9483752293276948,0.4900860529863454,-0.0320327579975128,2.2713778018951416,0.3371417940461511,2018
19256,0.2517546840505031,0.1416995972394943,58.99176406860352,0.5461033837237462,0.0107172725534597,0.0,8.099769592285156,0.1286420110028769,52.73789929002349,31,75,7.102370300985687,184.886044568474,182,186,0.7298056633105358,0.5186268675749657,0.2104412019252777,288.2321472167969,2.6312235651287748,0.2295822095705665,0.1051647812128067,8.323925971984863,0.1105209644287495,0.0099236753529164,0.0,8.323925971984863,0.1199033624207355,0.1141558077507073,-0.2270434349775314,0.7327258586883545,0.0539316650992782,2018
19300,1.841727216431991,0.6074985265731812,18.712038040161133,2.0185390062427104,1.5680000860328809,0.0,18.712038040161133,2.2014259633473947,51.596148218596845,41,62,3.661817071836003,185.9716511815056,185,186,0.1576085212941234,2.630562327795095,0.7571300268173218,31.88286590576172,3.305802301211285,1.8084101735023732,0.5896085500717163,18.913375854492188,2.005146586892634,1.5332003379421462,0.0,18.913375854492188,2.184969965764922,1.1805996463251638,0.3468586206436157,6.791390895843506,0.8891736126819864,2018
19318,0.2555828799872418,-1.5,1.5484212636947632,0.1340248623539821,0.0006655981448733,0.0,1.5484212636947632,0.0391290540205091,44.83609617016557,0,65,7.99510997922571,176.8796521752559,172,183,3.8283589844845354,0.4739407682115089,-1.5,2.9862301349639893,0.1880061201293898,0.2385279026317681,-1.5,1.5370721817016602,0.132279167437189,0.0005972748728479,0.0,1.5370721817016602,0.0355505179335648,0.1270936311059028,-1.5,0.7197077870368958,0.1284382674947295,2018
19355,0.2535518218570463,0.0625253617763519,2.0787410736083984,0.0948959161462539,0.0174031159532709,0.0,2.0787410736083984,0.1130484557843565,36.83436813072867,18,58,6.003006399175661,176.28873024760472,173,184,3.0410641231557225,0.4822813406953051,0.1141403093934059,3.597153902053833,0.1634400863981189,0.2163238835121913,0.0559190437197685,2.349047899246216,0.0961179757463325,0.0165267292208659,0.0,2.349047899246216,0.1105560967954489,0.1091003344049153,-0.1141844615340232,1.1350079774856567,0.0703053546421058,2018
19364,0.3545470845638836,0.1541743874549865,5.185691833496094,0.3930618021446187,0.0910548365476312,0.0,5.185691833496094,0.4450337416994776,57.81360107752584,27,75,10.308183113389376,184.91711339731472,183,186,0.3183491526051319,0.6650910291267981,0.241002470254898,7.824814796447754,0.5811855902460255,0.3268463805932515,0.1377685517072677,5.864217758178711,0.3885576854247635,0.0866563886157816,0.0,5.864217758178711,0.4343661162427638,0.1666511733597968,-0.1093717813491821,2.6872808933258057,0.2022039307416533,2018
19397,0.2598735574736576,0.15644471347332,3.709283590316773,0.1535676067060422,0.0312753029964608,0.0,2.216171979904175,0.1677913152503766,62.94545717643039,40,81,6.148973740095784,185.26332058313835,184,186,0.462063720718508,0.553605385769144,0.2455168813467025,48.77296829223633,1.0325107834245355,0.240038476447789,0.1399340480566024,1.9885585308074951,0.110606973905312,0.0265705388742717,0.0,1.9885585308074951,0.1408372081876155,0.0988860334509229,-0.1631260365247726,0.8777052760124207,0.053935302208084,2018
19450,0.2514327608530594,0.1488701999187469,4.542200565338135,0.1917972674974367,0.0244521679477484,0.0,4.542200565338135,0.2179295161282231,59.854532654706624,41,78,6.680832481629801,185.09843711379168,184,186,0.3041763430703205,0.4820787278433101,0.2021415680646896,8.39965534210205,0.3485326172340472,0.2359756739868924,0.1342739760875702,4.468283653259277,0.1875520654874941,0.0226642807615215,0.0,4.468283653259277,0.2115876463404334,0.1148322249942154,-0.0972631275653839,1.4772162437438965,0.07334243939856,2018
19455,0.9138463969685074,0.1986285597085952,14.0903902053833,1.2887119011510142,0.5546988514233622,0.0,14.0903902053833,1.416660693104704,57.4075252768416,44,78,5.699996486976877,184.83648531535871,181,186,1.372708973504228,1.5184655202902957,0.3357695639133453,23.527862548828125,2.4538977556839594,0.8911022561970076,0.1888899505138397,13.590852737426758,1.2108234024576687,0.5354346828206433,0.0,13.590852737426758,1.339121370351111,0.5152532958802546,-0.0517918020486831,9.499449729919434,0.5310725795679367,2018
19473,0.2445327436411899,0.1564887464046478,3.3192555904388428,0.1527457587358996,0.0116520035664756,0.0,3.3192555904388428,0.1590233979119804,59.21352009765663,41,71,4.036234809901363,185.3497533041044,184,186,0.5883246367486724,0.4897973452496565,0.2640354633331299,14.178107261657717,0.4400186008824053,0.2234650284034935,0.1039210706949234,3.014808177947998,0.1374579998203853,0.0112539672159954,0.0,3.014808177947998,0.1502330087660141,0.1118920318954675,-0.1734896749258041,2.3700876235961914,0.0970749770613498,2018
19513,0.9206697647806036,0.5120459198951721,6.637282371520996,0.5925355994355718,0.4309525715580524,0.0,6.637282371520996,0.816110084200527,51.06159520153302,41,60,3.561847736133823,185.96317150319604,185,186,0.1827189335287865,1.3515999256837798,0.6776522994041443,10.414887428283691,1.1127074165458537,0.9082610941355992,0.4657706022262573,6.291571617126465,0.5750741940446655,0.4222650759086288,0.0,6.291571617126465,0.7967218669135671,0.6065378057690868,0.2507530748844147,2.726078748703003,0.2819673816109327,2018
19517,0.2590129242714912,0.1336892545223236,3.2490010261535645,0.0911439133561992,0.0107125564589428,0.0,3.2490010261535645,0.1047414257667797,47.80216413800011,19,86,10.35831024467564,176.22804766912023,173,184,2.840712072111525,0.5007864417991984,0.1667122691869735,5.780307769775391,0.1842187879472419,0.2323130424130953,0.0949586704373359,3.176497459411621,0.0901524502550108,0.0096968684337238,0.0,3.176497459411621,0.1006526649911846,0.1137075740488627,-0.1504480093717575,2.111290454864502,0.0597390080075797,2018
19532,0.2843635378024754,0.1442911624908447,12.790119171142578,0.577347472716441,0.0556160788111396,0.0,12.790119171142578,0.6002369012607706,55.78654009688607,42,69,4.151754883354283,185.07391027049755,184,186,0.283013839994861,0.5603193108790155,0.2205656021833419,23.680423736572266,0.9331207531148,0.2625274496997623,0.1175561547279357,13.013099670410156,0.5713730345328213,0.0518879498847176,0.0,13.013099670410156,0.5923344677930918,0.1377075553861292,-0.0987654998898506,7.746957302093506,0.253952874795203,2018
19573,1.87171899140896,0.682359516620636,22.786666870117188,2.4216395428952513,1.3505134702594666,0.0,22.786666870117188,2.64770635092524,50.60010963409616,42,60,3.3683133594690524,185.7721409483349,185,186,0.431390976297489,3.1717953054864623,0.9264970421791076,74.0322036743164,5.9777717226826965,1.778765646619034,0.6826304793357849,22.780906677246097,2.3167655394231925,1.2857155005246037,0.0,22.780906677246097,2.548785438489885,1.1664026547818078,0.288130909204483,6.791390895843506,0.9977767513951024,2018
19585,0.2516917857468564,0.1100621446967125,5.085999011993408,0.202058720150599,0.0239008007477686,0.0,5.085999011993408,0.2076442517529599,55.91809648918361,28,82,12.563058008093696,182.3150157849014,173,185,4.127902813625055,0.5619745135728169,0.1761892288923263,17.292367935180664,0.7992220195114154,0.2230358321712838,0.0993963629007339,5.097990989685059,0.1797356257746414,0.0225387060264259,0.0,5.097990989685059,0.1982858135192313,0.1020901124360459,-0.1269154846668243,4.012967109680176,0.1158192300368572,2018
19622,0.3149751974194282,0.1914742439985275,6.252418041229248,0.3493388084517509,0.0693639619944607,0.0,6.252418041229248,0.3837908508770752,64.09554916679977,51,83,5.15919667164497,185.83457914071224,185,186,0.3804324111093559,0.5917749347033634,0.284690648317337,9.51731777191162,0.5564471772515945,0.2975611317237396,0.1511521637439727,6.028805732727051,0.3356947963715919,0.0654281961286702,0.0,6.028805732727051,0.367417821958389,0.1387806946700254,-0.0507802963256835,2.3290364742279053,0.1163038381878542,2018
19693,0.2564907069938061,0.1585636883974075,1.8769539594650269,0.0978681754908416,0.0232752877584649,0.0,1.8769539594650269,0.1299168000223,58.17015571937024,28,78,9.45130342804412,184.99945259940117,184,185,0.0225245764473824,0.5371983357090567,0.2062698304653167,6.864504337310791,0.3131113162854443,0.2333410714137193,0.1110664159059524,1.4544391632080078,0.0875772343355563,0.0206176053574981,0.0,1.4544391632080078,0.1156812527121055,0.0995082028990022,-0.0945110544562339,0.7439973950386047,0.0553749106810257,2018
19698,0.7690991442811844,0.2127961069345474,18.354915618896484,1.2356950941427325,0.4459019691801603,0.0,18.354915618896484,1.337554036004564,52.52242374015871,36,67,4.677500062239974,185.9984788760328,185,186,0.0499478416609217,1.153178318713568,0.2637876272201538,22.179101943969727,1.7152874936492637,0.7355219825510181,0.1848895847797393,17.241012573242188,1.191544736721876,0.4273912202438529,0.0,17.241012573242188,1.2881312101378537,0.5020285005131399,-0.0216730833053588,14.17255973815918,0.7649212984285105,2018
19701,0.2560267645914022,0.137347012758255,1.52739679813385,0.0424001610397423,0.0009425656312831,0.0,1.52739679813385,0.0284943769584312,37.70641729001724,21,61,5.7495054648881485,181.67805504692896,173,186,4.336331492610638,0.4834517237349932,0.1500568240880966,3.1642236709594727,0.1156342463740647,0.225106486741629,0.0758620277047157,1.3396705389022827,0.0406638292831409,0.000791833468799,0.0,1.3396705389022827,0.0243206090901042,0.1123583112116785,-0.1611171066761016,0.6225698590278625,0.051648437360775,2018
19743,0.2988111059886378,0.1221261322498321,10.728755950927734,0.3659201137475816,0.0697414000603972,0.0,10.728755950927734,0.4048789120494762,56.894359256366485,18,76,11.876010470328737,184.6776025312016,181,186,1.0177031629570208,0.588337543056136,0.1865636557340622,15.610735893249512,0.5808541035913368,0.2779172731132063,0.1132861822843551,10.61652946472168,0.3612880601675264,0.0665967400560047,0.0,10.61652946472168,0.3958696487640697,0.1273428866462411,-0.1661246120929718,7.24940299987793,0.2123865702109384,2018
19760,0.2922422050135566,0.1644041687250137,4.85507345199585,0.2474981563311847,0.0395321230304981,0.0,4.85507345199585,0.2796045606761057,68.43322074780495,42,83,6.803873567969398,185.2230692279003,185,186,0.4204732020002513,0.5558002872508601,0.2587519586086273,6.675870418548584,0.3618897618188628,0.2727655798532273,0.1319894939661026,4.806969165802002,0.2450922531350507,0.0383892174727288,0.0,4.806969165802002,0.2730438253155259,0.1299012944462849,-0.1296990066766739,3.019784688949585,0.1619162522998565,2018
19780,0.3174630145836989,0.1657860577106475,7.233820915222168,0.3621007002482443,0.0719320869959159,0.0,7.233820915222168,0.4015605529134337,54.00740098387648,35,67,5.168276680464377,185.06091454850304,184,186,0.2743906095581808,0.5824490975959538,0.2860927879810333,10.350946426391602,0.6041426630454839,0.2859340991364407,0.1342130899429321,6.9194722175598145,0.3288074564181068,0.0649044419747865,0.0,6.9194722175598145,0.3633851932684851,0.1465394783935582,-0.1197300404310226,4.676638126373291,0.1929917072754488,2018
19785,0.2608239910109471,0.1751628965139389,1.6163793802261353,0.0992976289830828,0.0189278910244701,0.0,1.6163793802261353,0.1190297387431185,56.64591194551473,47,67,3.120187535765905,185.92081860563823,185,186,0.2774747349302715,0.5107871695349858,0.3359471261501312,2.7742018699645996,0.2079169704430027,0.2357881367548486,0.1301711946725845,1.458471417427063,0.0893476994636926,0.0167484102768228,0.0,1.458471417427063,0.1068273746056332,0.1145114948182621,-0.0493250675499439,0.643066942691803,0.0608216187292321,2018
19809,0.252637055088923,-1.5,1.3806334733963013,0.0777213221972036,0.0,0.0,0.0,0.0,40.2922278967523,0,58,4.910039300295544,176.52043093369528,171,185,3.9952283537572377,0.4737856543323754,-1.5,4.246123790740967,0.1350815363948126,0.2333893829799138,-1.5,1.004115104675293,0.0762948944949872,0.0,0.0,0.0,0.0,0.1269135344631943,-1.5,0.5974457859992981,0.0791458263465784,2018
19821,1.262665443673911,0.1803535223007202,10.664998054504396,1.5517713812078988,1.0691222537938934,0.0,10.664998054504396,1.665985587829857,70.20686234026306,38,91,8.972069045248128,183.73944374810435,178,185,1.7283878955837355,1.8919775978670672,0.2834160327911377,13.88575267791748,2.1846787007576376,1.209063143477925,0.1575511991977691,10.19162368774414,1.5178942155733113,1.0292478795582432,0.0,10.19162368774414,1.6230871347724132,0.6638105686348589,-0.0744287371635437,6.307467937469482,0.8605579898924474,2018
19824,0.3252204909579269,0.1254575103521347,4.8131890296936035,0.3725728031617031,0.084488090246075,0.0,4.8131890296936035,0.414898467929767,58.64507427808376,22,79,11.590206414729773,184.52346742335712,180,186,1.2745543207245809,0.6002867472180069,0.1601325273513794,9.116575241088867,0.7061896119405481,0.3048025616579115,0.0753445848822593,4.555563449859619,0.349077387649822,0.0803675944070376,0.0,4.555563449859619,0.3933761007924012,0.1537555706468266,-0.1581709235906601,3.4143192768096924,0.2143842070799922,2018
19845,2.079652696261967,0.5151829719543457,16.786792755126953,2.3337422561449603,1.7324784543752307,0.0,16.786792755126953,2.562016174362706,46.73377408691445,38,54,2.992110359714263,185.98418585365297,185,187,0.1503071679799993,3.106459406360524,0.6260127425193787,31.16261863708496,3.711562611065183,2.0327996929857077,0.4824660122394562,17.10889434814453,2.240323180752932,1.6958177654830326,0.0,17.10889434814453,2.4636408075695178,1.328778353810641,0.3286762833595276,11.755261421203612,1.4620269027888233,2018
20011,0.5653853910390773,0.0783757045865058,42.64035415649414,2.529032955181596,0.3506637033558082,0.0,42.64035415649414,2.563212102592247,58.03882567790782,35,71,4.5641925004284705,185.35822569227133,183,186,0.742426830309445,0.9020633629528616,0.1518665701150894,68.38662719726562,3.549238506179812,0.5376089278581079,0.0920446589589119,39.24782180786133,2.355832581025481,0.327035938045852,0.0,39.24782180786133,2.3919515863353555,0.3356571783780324,-0.0063073760829865,27.01039695739746,1.5841451160026243,2018
20013,0.3675411328963272,0.0868579447269439,64.14861297607422,1.7300408176987356,0.1518246745161294,0.0,64.14861297607422,1.6898787990968689,72.14911433597695,23,89,5.415895780915845,184.4366156758139,181,187,1.2990876329260614,0.7840812099335518,0.1092902198433876,84.40122985839844,3.3794288497107168,0.3141111002965973,0.0646161288022995,61.522972106933594,1.5370289564961723,0.1396254858199735,0.0,61.522972106933594,1.5547339751725455,0.1725838700883945,-0.1025661826133728,32.436946868896484,0.926037410759505,2018
20032,0.2797793788171444,0.0932914391160011,31.744792938232425,1.189703760134554,0.1050672370023843,0.0,31.744792938232425,1.2007009193532752,72.39142777979667,64,83,3.065172415595026,184.83840206508535,183,186,0.8552683117517922,0.4782434022588461,0.1442643254995346,37.25235366821289,1.6043301620121675,0.2692895602109184,0.0749014243483543,32.14216232299805,1.1652610371588683,0.0996885837629792,0.0,32.14216232299805,1.1827843396664424,0.1501984667737505,-0.0943418219685554,19.45868682861328,0.6793165949107565,2018
20045,0.5247416765906849,0.0852655544877052,52.60426712036133,1.9522497972407484,0.2643543635307029,0.0,52.60426712036133,1.9329115623900504,65.58910446550648,22,79,7.077194689020577,183.9008368479595,181,187,1.630857393095906,0.9143320877619754,0.1576930731534958,76.24238586425781,3.2356266534879636,0.4593723352293501,0.0868456661701202,46.535987854003906,1.7657373088322657,0.2442602099199392,0.0,46.535987854003906,1.7983637707771023,0.2904053279378941,-0.0806770846247673,27.953060150146484,1.111614846735142,2018
20060,0.3268766695457927,0.1285967230796814,17.278127670288086,0.8177607005640803,0.1346547034656515,0.0,17.278127670288086,0.8497317876516616,81.67767294150136,71,94,4.615747899335315,186.0,186,186,0.0,0.5617349488689413,0.2044646590948104,23.9801025390625,1.1648511136399815,0.3245169454381018,0.1021533235907554,17.79195213317871,0.7778028691507091,0.1280449645526636,0.0,17.79195213317871,0.8108034023200819,0.1743938841692367,-0.0980122685432434,8.22574520111084,0.4009109811411629,2018
20175,0.1932190260299498,0.0706708207726478,11.444062232971191,0.3017064297418967,0.03718161749226,0.0,11.444062232971191,0.3082677472763829,61.41894433008845,13,78,8.869631910230101,186.47301755580668,184,187,0.6064537954846708,0.3782924463660987,0.1049740687012672,27.480037689208984,0.6954961684892368,0.1907915962777333,0.0666655078530311,10.847139358520508,0.2790901911831562,0.0356542229578144,0.0,10.847139358520508,0.2935840674973501,0.1045776298760719,-0.1503837555646896,8.757587432861328,0.1884081588991719,2018
20178,0.4407078650963136,0.0259694661945104,42.258583068847656,1.649100008097082,0.2474681959135072,0.0,42.258583068847656,1.668089703922337,63.28828106443323,12,75,6.358412628736343,185.09410474397455,181,187,1.5583542021808472,0.7508229118539984,0.0259694661945104,53.11934280395508,2.457494641653875,0.415791459871054,0.0259694661945104,45.0661735534668,1.6172628785291314,0.2342240376696006,0.0,45.0661735534668,1.6428006378611764,0.2551993987036717,-0.1281452178955078,27.18890380859375,1.0492476655442733,2018
20228,0.3028781539883546,-1.5,16.922313690185547,0.7934187365402602,0.095364366846789,0.0,16.922313690185547,0.7722632254792334,55.85102743062458,13,69,7.8632200540924515,185.6057982705339,182,187,1.0623252845700772,0.6521359785784321,-1.5,32.269962310791016,1.7171020912949828,0.2664626165981024,-1.5,16.26893424987793,0.6952626611273522,0.0907277509157947,0.0,16.26893424987793,0.7174927261541492,0.1545404443715394,-1.5,11.161498069763184,0.4524741262301299,2018
20238,0.2924405984765666,0.0993717834353447,22.07457160949707,0.8717294732976982,0.110413881330656,0.0,22.07457160949707,0.8883351178019938,87.49953018198148,78,101,2.869821888736772,185.63549542379633,185,186,0.4813862695925237,0.5318386525408777,0.1868220567703247,33.86498260498047,1.298930568613751,0.2872040665192359,0.0659078806638717,23.927366256713867,0.847804407411431,0.1051121272879177,0.0,23.927366256713867,0.8708900570657766,0.137676489455036,-0.1398140341043472,14.159456253051758,0.5313975565114614,2018
20250,0.8429554286514048,0.105626955628395,42.075199127197266,2.9487432130744775,0.639333343578937,0.0,42.075199127197266,2.983457745147811,71.53934789116799,61,83,3.610989933401079,185.9633879853063,183,187,0.7303636552541157,1.2915247962033174,0.1563841998577118,48.254547119140625,3.760534854153972,0.7644997150965714,0.0959217399358749,38.22829055786133,2.7371449569637285,0.5785236083005126,0.0,38.22829055786133,2.773655333162503,0.4986629654370408,-0.0330691859126091,34.9838752746582,2.0825539404032822,2018
20295,0.3938851335730025,0.1055722907185554,14.293017387390137,0.909487736798522,0.2177427540724113,0.0,14.293017387390137,0.9513256723942914,58.901224679478446,45,67,3.159639407384447,185.48337114895705,184,186,0.520616642577673,0.6774660760909058,0.1758998781442642,47.09270858764648,1.8286043258146485,0.3606460551515829,0.0921656191349029,11.101676940917969,0.7671585472056152,0.1873166341697018,0.0,11.101676940917969,0.8086991680358105,0.2218038495027257,0.0272557884454727,6.221721172332764,0.4281148873050961,2018
20383,0.3349457465219586,0.0666391029953956,31.853357315063477,1.1786163344354788,0.156572609508144,0.0,31.853357315063477,1.1835944093639663,56.27797865909683,21,69,4.035082815914828,184.58645966418703,183,186,0.8568897218459964,0.5747800554392534,0.1344538778066635,42.55744934082031,1.7684226233752514,0.3196855821932568,0.0448200069367885,31.9844970703125,1.1289469347791834,0.1496053516003874,0.0,31.9844970703125,1.1493995083309223,0.1777500188965125,-0.1347697377204895,10.221546173095703,0.5263398914937634,2018
20400,1.6602765683687768,0.0502950511872768,88.0240478515625,5.184452954564535,1.3600185457185667,0.0,88.0240478515625,5.254281074946788,59.08287886436222,11,73,8.274289926447633,184.47607551104196,182,187,1.3945994707262066,2.490629616922302,0.0502950511872768,101.9502182006836,6.748488222427117,1.5000247653479128,0.0502950511872768,82.58233642578125,4.891857301007798,1.2440800218398849,0.0,82.58233642578125,4.95440727031391,0.9500108545192372,-0.0879766270518302,59.520782470703125,3.284533822661372,2018
20443,0.4171871417323713,0.0586605668067932,13.9373140335083,1.2649671120009305,0.2278473856149133,0.0,13.9373140335083,1.3056087537490388,85.16612416250237,11,99,12.228007131188948,183.18494698304377,183,185,0.5644949388905602,0.6720302448851578,0.1265714764595031,17.843936920166016,1.734446976479051,0.4064363217308362,0.0967799723148346,11.644770622253418,1.0918096002275666,0.2059904185592071,0.0,11.644770622253418,1.1356163155773589,0.211634642828408,-0.2287357300519943,9.284117698669434,0.7057649715665005,2018
20517,0.2725805388259401,0.0489420220255851,26.948366165161133,1.334381996569584,0.1191261940902618,0.0,26.948366165161133,1.3526302434718922,53.5336512300359,16,64,7.419213857731802,185.6973825425821,185,186,0.4599743839422169,0.4681035670252977,0.0906319543719291,30.211734771728516,1.6504270843661155,0.2614555980083252,0.0335346162319183,28.71439552307129,1.226162739612341,0.1091945403381935,0.0,28.71439552307129,1.2440122604014991,0.1566837184025531,-0.0832103043794632,15.337345123291016,0.7485220618498891,2018
20550,0.2661380606310493,0.0604687742888927,18.161645889282227,0.99657803430087,0.1133657650104137,0.0,18.161645889282227,1.0172586699105768,55.659478493500664,17,66,5.25364343456759,184.52577678475365,183,186,1.1751240429183851,0.4482581437885202,0.1024093553423881,24.11579132080078,1.3743546311602226,0.2580779975278724,0.0490473695099353,16.77849578857422,0.9199648983775406,0.1062417358963407,0.0,16.77849578857422,0.9405455428241168,0.1553428224552235,-0.1252895593643188,13.636942863464355,0.6116699091972462,2018
20570,0.2498945621097745,-1.5,15.607545852661133,0.8616703475296463,0.0669699134109445,0.0,15.607545852661133,0.7890092937742121,88.93551301954358,1,111,15.131286783526606,185.32270991275857,185,186,0.4728937098429588,0.5316190440431576,-1.5,65.78834533691406,2.243330127024752,0.2363232574547933,-1.5,16.527769088745117,0.7698417428624198,0.0642385193405913,0.0,16.527769088745117,0.7693749723914933,0.1009620041965308,-1.5,11.926493644714355,0.5521278044799063,2018
20614,0.360861177710164,0.1087934747338295,17.83873176574707,0.8857671952612859,0.1370235307928863,0.0,17.83873176574707,0.912068757362014,57.206177826571306,33,68,4.697245786360777,184.6287482344321,182,186,0.7778104687450866,0.6039402415194665,0.1570978313684463,27.32734107971191,1.5527003111743185,0.3380369876193771,0.107429414987564,18.86349296569824,0.8335954425608957,0.1235177018156722,0.0,18.86349296569824,0.8651701233152754,0.2069627157438325,-0.0072379624471068,11.600297927856444,0.4971887553625456,2018
20621,0.3342105937793744,0.0772703886032104,40.70014953613281,1.2566134459464704,0.1414225990938537,0.0,40.70014953613281,1.2747106769347736,79.32086774691633,12,100,8.460292360188443,184.49303494137013,182,187,1.3757831907374731,0.562773954070207,0.1265714764595031,48.61019134521485,1.7326465173718169,0.3240496581361229,0.0433150418102741,38.38106918334961,1.179112804735472,0.1303714641412455,0.0,38.38106918334961,1.1987647059109192,0.1833944967681015,-0.0838837400078773,29.33800506591797,0.8469622408804666,2018
20710,0.3915395116875889,0.1027684584259986,29.337696075439453,1.3049615689988463,0.1861383380706459,0.0,29.337696075439453,1.336570075885417,54.56950404896065,44,69,4.002620405960773,183.9927555161105,181,186,0.9578652644516176,0.5951443239973837,0.1445569545030594,40.12385177612305,1.8462491237897736,0.3822545896400459,0.0987205803394317,29.23874855041504,1.2925608059369271,0.1824706156704484,0.0,29.23874855041504,1.323048439718786,0.2529437035092476,0.0011600154684856,18.42960548400879,0.8714578995618255,2018
