mpio_ccnct,shape_area,average_mean,average_min,average_max,average_stdDev,average_masked_mean,average_masked_min,average_masked_max,average_masked_stdDev,cf_cvg_mean,cf_cvg_min,cf_cvg_max,cf_cvg_stdDev,cvg_mean,cvg_min,cvg_max,cvg_stdDev,maximum_mean,maximum_min,maximum_max,maximum_stdDev,median_mean,median_min,median_max,median_stdDev,median_masked_mean,median_masked_min,median_masked_max,median_masked_stdDev,minimum_mean,minimum_min,minimum_max,minimum_stdDev,year
5148,0.0345857133298,0.8826444535874371,-1.5,28.67665100097656,2.5029760200268196,0.8061795842742833,-1.5,28.67665100097656,2.515776075236792,21.421681945838348,8,34,4.052656471026712,186.1867362171187,183,193,2.556841854914252,1.2138675276719244,-1.5,43.30983352661133,3.3457896428215435,0.8647131372268335,-1.5,36.63323974609375,2.562975366727847,0.8048729407788422,-1.5,36.63323974609375,2.570658202086913,0.5103094641833729,-1.5,24.40172004699707,1.7413194259965985,2016
5154,0.117144583886,0.1874639168552912,-0.0772612616419792,21.362037658691406,1.079715338075786,0.1400920846633679,0.0,21.362037658691406,1.0818207514705942,48.299456186131806,32,61,5.406231083256709,193.80063021652984,187,196,2.108409838387814,0.4365830093786223,0.0093715582042932,35.39247131347656,1.686141500795715,0.176452956195884,-0.16221883893013,23.34906959533691,1.0708887893730337,0.1363151246395628,0.0,23.34906959533691,1.0731057915375022,-0.0165352000916497,-0.3296278715133667,15.691702842712402,0.7023492103061623,2016
5172,0.0590231957454,0.1772477414044269,-0.0708135664463043,20.04292106628418,1.0903647357102249,0.1231682397065128,0.0,20.04292106628418,1.092551177901648,49.772155526974785,28,66,6.260204699082853,192.9906573116232,185,196,1.940149279156422,0.4615664987327142,-0.0086663858965039,41.08351516723633,2.2199482780093964,0.1711916912764187,-0.1118498891592025,19.988161087036133,1.0835859706498243,0.1211618197333709,0.0,19.988161087036133,1.0853906955652417,-0.0428802656073626,-0.3381523191928863,9.370471000671388,0.4903818560043083,2016
5190,0.00383623023663,0.3625671954351802,-0.0184819251298904,4.1753034591674805,0.5840894133975946,0.2657986036476855,0.0,4.1753034591674805,0.6160028202520558,37.080509602586034,27,46,3.439389551813939,184.1222665906066,182,187,1.2335506344253395,0.6643200183351017,0.0295153874903917,7.528881549835205,1.0627026576854024,0.3430632246127993,-0.0530023425817489,4.781609535217285,0.5761143069890302,0.2516743318289149,0.0,4.781609535217285,0.6038595599851462,0.0937190092268647,-0.1469545364379882,1.8521872758865356,0.2658517583783501,2016
5197,0.0197396592099,0.1779376312066935,-0.1389321684837341,6.119499206542969,0.3802620471640315,0.0615848555852636,0.0,6.119499206542969,0.376115390035956,27.430054493396156,19,36,2.902103438230994,185.77180012930637,181,192,2.4862433236215504,0.3435321445946882,-0.1389321684837341,9.284201622009276,0.6100512801647687,0.1568237462682717,-0.1879283189773559,7.214681625366211,0.3921058791062588,0.0602308617759342,0.0,7.214681625366211,0.3834993930407377,0.0174467498926075,-0.2654308974742889,3.2664287090301514,0.2157091254625397,2016
5209,0.0202276879586,0.1067581057790597,-0.0760429576039314,11.432438850402832,0.4675082404702234,0.0477107070646029,0.0,11.432438850402832,0.4703642693343751,38.69352558971365,25,50,3.8769379012116327,196.99307703956907,196,197,0.1152198068198403,0.3289284988354171,-0.0492300949990749,12.94848918914795,0.6408278873470019,0.0867978853224222,-0.0972982347011566,11.204620361328123,0.4697894938161083,0.0469144468596066,0.0,11.204620361328123,0.4697800342897689,-0.0798710228974695,-0.3548893332481384,9.766324043273926,0.3289950954301605,2016
5212,0.00553463928866,6.391106525198435,0.2489116936922073,35.72762680053711,5.789516172481174,6.3460767712616635,0.0,35.72762680053711,5.851098742660299,38.04112026359144,26,48,4.2571064406370605,195.46613509060964,195,196,0.4980207740212851,8.92148319214533,0.3829130828380584,44.37983322143555,8.145029311006502,6.345092911215551,0.2155591547489166,38.19162368774414,5.975906251973986,6.304815049009229,0.0,38.19162368774414,6.029559609348184,4.513063899924372,0.1068752780556678,24.704368591308594,4.216807655275561,2016
5234,0.15992648309,0.006228676747597,-0.1131948679685592,3.593637704849243,0.090867229713055,0.0039963174529188,0.0,3.593637704849243,0.0796013545636366,45.80914223863978,24,75,11.244309658115778,193.2989088657619,184,197,4.373098636369333,0.1824953722071267,-0.0047042658552527,5.615009307861328,0.1562968101657346,0.004804009701743,-0.1675695776939392,3.865849018096924,0.0915713085264888,0.0037423453592639,0.0,3.865849018096924,0.0760707012048453,-0.1405746084596886,-0.4059363305568695,1.2213129997253418,0.0616776715906474,2016
5237,0.016614707083,0.4480397046721817,-0.0457169897854328,15.466078758239746,1.1544084274134887,0.2595555830743045,0.0,15.466078758239746,1.1837943422757546,32.352795521896624,17,44,4.344403481308176,195.24074196026768,191,196,1.3360377282197542,0.8132270146175302,0.0217659268528223,25.111770629882812,2.0987547794587993,0.4333001123223342,-0.100196324288845,17.715892791748047,1.1920759483031311,0.2539190896514375,0.0,17.715892791748047,1.218025626476767,0.1621708651075362,-0.2242711186408996,9.555066108703612,0.5811146312086027,2016
5240,0.0194154831991,0.1728560587905261,-0.0740101933479309,2.889364004135132,0.2386167297913131,0.0398225810406131,0.0,2.889364004135132,0.2320521210142913,44.704730354044145,27,55,5.292089097072521,196.81174362788175,195,197,0.444509956382791,0.3800416649296668,-0.0161167178303003,4.994882583618164,0.4485983840648851,0.1695316720186607,-0.0683313012123107,2.9964892864227295,0.2327820657557339,0.0390832015830651,0.0,2.9964892864227295,0.2293201954166606,0.0140203073239235,-0.2326403111219406,1.487116813659668,0.1570577061551057,2016
5250,0.127866886514,0.088777961719866,-0.1275714635848999,16.443552017211914,0.5462161165036563,0.0490771432795081,0.0,16.443552017211914,0.5436684727788342,32.79258144940371,17,48,4.385216648174013,192.86347829954795,182,197,3.1229852013853874,0.2558462201619847,-0.0954489633440971,32.07326126098633,1.0135724525467278,0.0765145684567165,-0.1654244512319564,14.452610969543455,0.5077266490581777,0.0470639483584224,0.0,14.452610969543455,0.5036418646015538,-0.0793807465695827,-0.4185715913772583,9.32432746887207,0.2795958340649297,2016
5264,0.0175026451786,0.2227118359027792,-0.092364564538002,15.625330924987791,1.0970459572715323,0.1594826071106772,0.0,15.625330924987791,1.1021444148318946,35.39970494713633,22,46,4.536858855846945,195.7079226694783,195,197,0.486918771699193,0.5258255142945094,-0.0010982962558045,39.308292388916016,2.194085950355555,0.2274453772403162,-0.1789563149213791,21.57146453857422,1.2925927701525628,0.1690360297219192,0.0,21.57146453857422,1.2964617202326052,-0.0305760813508264,-0.2796186804771423,6.75818395614624,0.4380898887592403,2016
5282,0.0210594938635,0.2001502815569718,-0.139279156923294,9.78873348236084,0.5929245787008736,0.1183915713648306,0.0,9.78873348236084,0.5934294734288599,32.82426081204175,22,42,3.5323835535496073,195.8073037346439,195,196,0.3910729108215632,0.4033580358744617,-0.0899493768811225,11.290565490722656,0.763313666558498,0.1762729955302242,-0.1227951124310493,9.894845962524414,0.5726368562188325,0.1115699862021719,0.0,9.894845962524414,0.5669412951329074,0.0435209523579924,-0.2912406921386719,9.00515365600586,0.4445956538759231,2016
5284,0.113024383565,0.0177584295974262,-0.114865630865097,4.570714950561523,0.1696778300572899,0.0130691397597263,0.0,4.570714950561523,0.1635783047041033,41.17690262500671,22,65,6.9978744818908,195.20929149271248,184,197,2.952796557419918,0.1809733725222271,-0.0314186178147792,10.220951080322266,0.3386607134444752,0.0178147986816845,-0.119075134396553,5.325921535491943,0.1738173481219261,0.0128640815628075,0.0,5.325921535491943,0.1680764032807654,-0.1326662970429607,-0.366612821817398,1.318034529685974,0.0667608053574673,2016
5310,0.0271595323364,0.1106318812415668,-0.0948823168873786,6.512338161468506,0.442096442752141,0.0768151287766382,0.0,6.512338161468506,0.4446402862638704,34.75738936425557,22,46,4.350191697499058,191.00252106931993,186,195,2.0810188347010654,0.3148956813116075,-0.0151707921177148,14.565017700195312,0.9948494706290252,0.0991019581097746,-0.0977255478501319,6.766931533813477,0.4389645042989303,0.074157616780422,0.0,6.766931533813477,0.4393931790329768,-0.0541680770014416,-0.2639942169189453,3.4313948154449463,0.2366582005971682,2016
5313,0.0155351735013,0.1354982676746173,-0.0828899815678596,7.693834781646728,0.4996950248623848,0.0701266454392744,0.0,7.693834781646728,0.500329349810948,28.370569456832996,21,35,2.412580664005157,184.70674616215197,181,188,1.7257635360663022,0.324827649996791,-0.0360014848411083,13.1986083984375,0.8842184149140295,0.1157928597434972,-0.108531542122364,7.665869235992432,0.5027191160678974,0.0675639698721115,0.0,7.665869235992432,0.5012458809840856,-0.0225049792559863,-0.2399542927742004,6.058435440063477,0.2757644345166428,2016
5318,0.0123985222392,2.7799390673017896,0.2742063403129577,19.175207138061523,2.85642590162038,2.529910108870819,0.0,19.175207138061523,3.033676060666687,28.85618577621447,18,42,4.2427833631552225,195.8984830393328,194,196,0.383492720488486,3.938425081087863,0.3177891671657562,38.80464553833008,4.406699344822067,2.7702547228908805,0.2158615440130233,19.76859474182129,2.8915251298198403,2.530296013434888,0.0,19.76859474182129,3.0593404791856886,1.9077110284082124,0.0784961804747581,12.57630443572998,1.911765229661564,2016
5361,0.232428497001,0.0232415873457621,-0.1865628510713577,31.97466278076172,0.7090848765703596,0.0387955126953179,0.0,31.97466278076172,0.706178176014381,47.94513821496351,25,69,6.802320921219322,195.7208661092448,187,197,1.0603810570071894,0.2369095023424785,-0.0998906344175338,76.62835693359375,1.6212336402408585,0.0195489233343711,-0.2040997296571731,28.078784942626953,0.6802251743273893,0.0381177529326315,0.0,28.078784942626953,0.6765820823382718,-0.1362593592683325,-0.3534047603607178,14.625897407531738,0.293169737989624,2016
5364,0.016403092454,0.1268464445946801,-0.1659627705812454,9.98814868927002,0.6736092987163518,0.0996164852148762,0.0,9.98814868927002,0.6709308318443544,29.12615681548319,20,43,3.4081928772480867,195.6210937326283,194,197,0.6261746553553553,0.3120815972452295,-0.1130443811416626,18.384397506713867,1.1670292033894385,0.0996985361080151,-0.1597457081079483,9.314356803894045,0.6440474667823054,0.0951997788218551,0.0,9.314356803894045,0.6403555181106709,-0.025653672504527,-0.3240421414375305,6.612346649169922,0.4354721624621108,2016
5368,0.0167225134128,0.1675975370349011,-0.1695043891668319,14.883495330810549,0.7083463226632287,0.1120547872733485,0.0,14.883495330810549,0.7093014501214424,32.88637701636643,23,44,3.4819977345752102,195.45903598170176,194,196,0.5038112459386819,0.3976394977765983,-0.0624778307974338,24.411264419555664,1.103594845233032,0.1474741404994705,-0.1637031883001327,14.240967750549316,0.7025607411396564,0.1113163486061872,0.0,14.240967750549316,0.7000007955202937,0.0016327015408514,-0.2545873522758484,7.569774627685547,0.3988826986393339,2016
5376,0.0108335194725,2.5590268663425197,-0.0685350000858306,35.06331253051758,4.575694006284667,2.4553506621205146,0.0,35.06331253051758,4.623750901329784,27.07815150943908,14,39,4.89700698701131,193.97790375138032,191,196,1.340572952931398,3.58182639514811,-0.0041011283174157,47.8194694519043,6.197729007880644,2.490548282800541,-0.0724582821130752,35.184326171875,4.465982778468995,2.389469364734647,0.0,35.184326171875,4.512345056886463,1.623439884566447,-0.1548819094896316,25.5052433013916,3.021553584254427,2016
5400,0.0136921531551,0.6916056170530022,-1.5,26.49925994873047,2.1487686685560403,0.5928769370892593,-0.0132112856954336,26.49925994873047,2.1681472445917427,27.442514258934803,14,40,4.772722531657783,189.14621066477807,184,194,2.1561505802007424,1.1650737997718337,-1.5,37.828399658203125,3.4239735036841235,0.6694724952606569,-1.5,26.587242126464844,2.2063786586233953,0.5812953169987946,-0.0735532939434051,26.587242126464844,2.222776204743911,0.33589651515912,-1.5,14.84275722503662,1.337449546565877,2016
5411,0.0176848155404,0.0573200847535834,-0.1460262686014175,5.317214012145996,0.3276354859263981,0.0710647069671308,-0.0209251157939434,5.317214012145996,0.322163071313881,49.32210372643141,24,61,7.140147593385271,196.99588838851216,196,197,0.0618979882357034,0.2906967445513582,-0.0381369404494762,11.2173433303833,0.6422986048764164,0.052367179862155,-0.1320275217294693,5.415324687957764,0.2958704108959604,0.0601522371303943,-0.0161408558487892,5.415324687957764,0.2908548371657355,-0.1042985059782757,-0.3363268971443176,2.526310920715332,0.1500872235626454,2016
5440,0.00938113798209,2.5320695684102117,0.1437089741230011,31.56572532653809,4.982702183991868,2.1837484227579926,0.0,31.56572532653809,5.116205561504808,26.97792808551993,16,37,3.5088514994918367,189.72133722060255,185,193,1.8162668060934144,3.4664527500698705,0.1498923301696777,44.27388381958008,6.806999922635887,2.421393974795285,0.1232316270470619,31.3569278717041,4.766586359838778,2.0843035696593155,0.0,31.3569278717041,4.894717696785298,1.8042828483629336,0.0158981345593929,23.281145095825195,3.544138074145751,2016
5480,0.0878972577868,0.0254618614593723,-0.093575969338417,3.0873844623565674,0.1047940186433311,0.0070003784854777,0.0,3.0873844623565674,0.0955472186747979,43.40868714754759,25,66,6.314085727253595,188.79835949437648,183,196,3.452659768298528,0.1753010126497008,-0.0119168926030397,6.224944591522217,0.1833296845746501,0.0256476043693215,-0.1289251893758773,3.3330023288726807,0.0999157273381602,0.006396046389518,0.0,3.3330023288726807,0.0890886362986283,-0.1241364542883897,-0.3334982395172119,1.2593886852264404,0.0679183186809914,2016
5483,0.0258439686352,-0.0299751695821445,-0.2366193085908889,3.291253089904785,0.186093719872104,0.0167092908670082,-0.0042471685446798,3.291253089904785,0.169684962937263,24.321348644384916,11,36,3.8096219254022032,186.2111045574744,181,193,2.887304806854511,0.0734579824185419,-0.2262826412916183,6.677500247955322,0.320039566494967,-0.0437151746345173,-0.2484895586967468,3.480851411819458,0.1826911911783203,0.0152564830933915,-0.0936422646045684,3.480851411819458,0.1651252565441065,-0.1269225772774009,-0.357140451669693,1.948336601257324,0.1091847164088071,2016
5490,0.102893519146,0.0358594507631252,-0.0930625721812248,11.6427640914917,0.2929457933050678,0.0279390252770876,0.0,11.6427640914917,0.2908810228727479,59.721364256480264,41,79,4.697962890095741,194.54637302670065,192,196,0.7669883527402427,0.2406824224706528,0.0083476724103093,20.574254989624023,0.5706028291494535,0.0394795782353243,-0.0978697836399078,10.80436897277832,0.3013791977075274,0.0270579680683605,-0.016621395945549,10.80436897277832,0.2994992649628391,-0.1294867249576571,-0.2833189964294433,6.235365390777588,0.1654116488614281,2016
5495,0.076863726475,0.0510335343633923,-0.1310186237096786,4.90804386138916,0.1848201753562408,0.0158999381428916,0.0,4.90804386138916,0.1708312061351343,38.90944797848266,21,58,6.258134008685102,188.72303955751,181,196,2.984619448796356,0.2300859159194793,-0.105100616812706,18.53365707397461,0.5385489870545611,0.0444906141600469,-0.172157347202301,5.673163890838623,0.1802244229355812,0.0151570622896232,0.0,5.673163890838623,0.1694174694846315,-0.1162615213942053,-0.3938003480434418,2.372892379760742,0.1066228093928073,2016
5541,0.00966373840864,0.6883585206920669,-0.0608383528888225,24.986534118652344,2.05149750974982,0.472915764129051,0.0,24.986534118652344,2.0860550019768813,28.180846728548797,19,36,3.2838157613221917,186.24964908308803,182,191,1.6194384363750265,1.1127923601255745,-0.0181113053113222,41.166019439697266,3.494139303969961,0.6415844451253683,-0.0842503458261489,25.869770050048828,1.858006307074446,0.4412132689983617,0.0,25.869770050048828,1.8897509014094305,0.3856527733001534,-0.1584348082542419,15.182909965515137,1.1930162381311575,2016
