system:index,areakm2_cab,areakm2_mun,areakm2_munNoCab,mpio_ccnct,.geo
0000000000000000020a_000000000000000018ee_00000000000000000150,4.161898267944336,402.6229306126099,398.4647353861084,25513,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d_000000000000000018f5_00000000000000000151,0.6067266216430665,885.47267461969,884.867705449707,25530,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e_00000000000000000a76_00000000000000000152,0.6086012826538086,271.7118614787598,271.1030547518921,25535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f_00000000000000001900_00000000000000000153,1.9796633525390626,515.9332000265503,513.9520456819458,25572,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212_00000000000000001906_00000000000000000154,0.2546566766357422,137.8359206711426,137.5836919100342,25594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213_00000000000000001909_00000000000000000155,0.13393064776611327,127.72853707208252,127.59465591101075,25596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214_0000000000000000190e_00000000000000000156,1.4322451728515626,121.98537011541748,120.54675235357666,25599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215_00000000000000000b37_00000000000000000157,13.501751612915038,128.29178032489014,114.78832233581544,25612,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216_00000000000000001912_00000000000000000158,0.2086051975708008,88.56207068780517,88.35380570599365,25645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217_00000000000000001916_00000000000000000159,0.6494019958496093,247.01603290686035,246.36817445843505,25649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219_00000000000000001922_0000000000000000015a,0.7716519122924804,118.75334321746826,117.98425932971192,25658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b_00000000000000001924_0000000000000000015b,0.6313108434448242,111.60610549310303,110.97560094677735,25718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c_00000000000000001927_0000000000000000015c,0.7467930560302735,141.15681708605956,140.41476447961426,25736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d_0000000000000000192f_0000000000000000015d,1.9093352432861328,122.14080334680176,120.23587528088379,25740,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e_000000000000000009ff_0000000000000000015e,7.319322781982422,162.56167446417237,155.2476982681885,25743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f_00000000000000001938_0000000000000000015f,1.7382544670410156,96.7265014567871,94.98847971191407,25745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221_00000000000000001941_00000000000000000160,2.614895022644043,111.06326732073974,108.45184895581055,25758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222_0000000000000000193f_00000000000000000161,0.6879656051635742,209.23989036328126,208.55249041949463,25769,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223_00000000000000001943_00000000000000000162,1.0419490087280274,173.08137455377198,172.0396854055786,25772,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225_0000000000000000194c_00000000000000000163,0.743687918334961,104.16599984020996,103.42171148303223,25779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227_00000000000000001952_00000000000000000164,1.011513858215332,75.19833824761963,74.18730911889648,25785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228_00000000000000001957_00000000000000000165,0.24187267138671875,201.855066473938,201.61240811065673,25793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229_0000000000000000195a_00000000000000000166,0.1978840327758789,51.42682576745605,51.230048862426756,25797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a_0000000000000000195c_00000000000000000167,1.639629025390625,114.24296983184814,112.60811162683106,25799,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d_0000000000000000196a_00000000000000000168,3.1595668478393555,245.82736357476807,242.66177367840575,25815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e_00000000000000000af7_00000000000000000169,1.7039213668212891,73.24267567694092,71.53502037249756,25817,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232_00000000000000000b00_0000000000000000016a,4.3879237666015625,102.2822619873047,97.8996506394043,25843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233_0000000000000000198a_0000000000000000016b,0.47356340673828123,209.1326528244629,208.66187194732666,25845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235_0000000000000000198d_0000000000000000016c,0.25171158435058594,144.6471807481079,144.39388818408204,25862,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238_00000000000000001999_0000000000000000016d,1.8290384362792969,226.154439008667,224.3267267783203,25873,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239_0000000000000000199e_0000000000000000016e,5.502105422058105,140.89485321905516,135.39169492028807,25875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a_0000000000000000199f_0000000000000000016f,1.9292673577270507,201.36052703045655,199.4343781074829,25878,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b_000000000000000019a1_00000000000000000170,0.4809294976196289,956.7694844775391,956.2869292689209,25885,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d_00000000000000000aed_00000000000000000171,10.26489722015381,194.8246402437134,184.5723337913208,25899,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e_000000000000000019bf_00000000000000000172,28.764003738098143,3507.1008551551513,3478.3402475340577,27001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f_000000000000000019cb_00000000000000000173,1.1786692654418944,797.6522820071411,796.4793270939331,27006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240_000000000000000019d2_00000000000000000174,0.23389763696289062,2050.411273250122,2050.178525777832,27025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243_00000000000000001a04_00000000000000000175,1.4997645821533203,895.3239739420776,893.8246451224976,27075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246_00000000000000001a2b_00000000000000000176,0.26810160302734376,380.4948920163574,380.22804525250245,27135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248_00000000000000001a34_00000000000000000177,0.6401866080932617,423.34209020587156,422.70762235528565,27160,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249_00000000000000001a3d_00000000000000000178,1.1872535860595703,467.658373626648,466.44597098687746,27205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c_00000000000000001a5f_00000000000000000179,3.05199463079834,1880.0019716705933,1876.9471246645508,27361,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e_00000000000000001a67_0000000000000000017a,0.27434418688964846,842.9005670704956,842.6267481912842,27413,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251_00000000000000001a80_0000000000000000017b,2.0898430097045897,660.5494709885254,658.4665006489258,27450,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256_00000000000000001ab4_0000000000000000017c,1.5785948505249023,7607.601465123169,7606.024194262695,27615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259_00000000000000001aca_0000000000000000017d,1.352575378479004,714.8330046207276,713.4756194087524,27787,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a_00000000000000001ad5_0000000000000000017e,1.1366354326782226,1190.3245112717286,1189.1871704942016,27800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d_00000000000000001af5_0000000000000000017f,1.1076345198364257,540.5117016662598,539.4063097091065,41006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e_00000000000000001afa_00000000000000000180,1.769854872680664,273.7445718682251,271.9742716052246,41013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f_00000000000000001afd_00000000000000000181,2.246270307312012,795.656011786499,793.4095672010498,41016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260_00000000000000001b06_00000000000000000182,2.131741550354004,589.7003752420654,587.5736390002442,41020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262_00000000000000001b0c_00000000000000000183,0.7474515095214844,785.9814193529663,785.2393922091675,41078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263_00000000000000001b0d_00000000000000000184,3.602352282409668,462.79862036883543,459.1920064293213,41132,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264_00000000000000001b14_00000000000000000185,0.7582232626342773,1584.9552750510254,1584.1973233482665,41206,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266_00000000000000001b1b_00000000000000000186,5.617520153259277,606.5113920779419,600.8974691917115,41298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267_00000000000000001b2a_00000000000000000187,2.1615451138916018,503.69927039404297,501.54358642456054,41306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268_00000000000000001b39_00000000000000000188,0.7278012720336914,249.61900294891356,248.88686410437012,41319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a_00000000000000001b42_00000000000000000189,0.502040270690918,356.5124370800171,356.00909010552976,41357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b_00000000000000001b45_0000000000000000018a,0.9506795200195313,370.64963960168456,369.7034319097595,41359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c_00000000000000001b4a_0000000000000000018b,0.8460403530273437,356.42249265356446,355.57481503460696,41378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d_00000000000000001b4b_0000000000000000018c,3.5254807484741213,814.6271019385376,811.1040639987793,41396,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f_00000000000000001b58_0000000000000000018d,0.6368591224365234,155.82586132550048,155.18479408776855,41503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271_00000000000000001b5f_0000000000000000018e,1.4494578253173829,884.2643263625488,882.8143435423584,41524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272_00000000000000001b66_0000000000000000018f,0.2779915955200195,178.1993384408264,177.9215745694275,41530,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273_00000000000000001b67_00000000000000000190,0.9131772360229492,193.67519502429198,192.76209886987306,41548,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274_00000000000000000a42_00000000000000000191,11.629543186401367,630.6834661443481,619.0529768369751,41551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275_00000000000000000b14_00000000000000000192,2.6391097732543947,251.20686474420165,248.57073430981444,41615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276_00000000000000001b79_00000000000000000193,0.7485767750244141,466.6285332394104,465.8793479607849,41660,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277_00000000000000001b7c_00000000000000000194,2.142269998931885,1390.4204401870422,1388.2781111287231,41668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278_00000000000000001b85_00000000000000000195,0.4698253892211914,339.38770470819094,338.9161089836426,41676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279_00000000000000001b87_00000000000000000196,0.7256100853881836,429.666816659668,428.94490133996584,41770,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a_00000000000000001b8b_00000000000000000197,0.7555045635375977,362.81351083398437,362.06006207592776,41791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b_00000000000000001b90_00000000000000000198,1.0882900100708008,367.0314210233765,365.94826996826174,41797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c_00000000000000001b92_00000000000000000199,0.8547568790283203,530.4044967077637,529.5539416870117,41799,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d_00000000000000001b99_0000000000000000019a,0.7809633411254883,471.72778912194826,470.9482207689209,41801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e_00000000000000001b97_0000000000000000019b,0.9945869739990234,185.72057250561522,184.7283084824829,41807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280_00000000000000001bab_0000000000000000019c,1.005195542175293,332.92698849298097,331.9211013547363,41885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282_00000000000000001b6d_0000000000000000019d,8.229222822631836,546.026763227295,537.7974971915284,44035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283_00000000000000000b17_0000000000000000019e,7.006557901977539,800.9925721640625,793.9877357471923,44078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284_00000000000000001bca_0000000000000000019f,1.0828268819580078,1749.9945435177,1748.9140148651122,44090,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285_00000000000000001bd2_000000000000000001a0,0.9850129752197265,231.87390335095216,230.88581773327635,44098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286_00000000000000001bdb_000000000000000001a1,1.4460657205810548,242.1740106184082,240.73271331591798,44110,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287_00000000000000000a34_000000000000000001a2,5.528461504638672,473.5173234489746,467.98541660778807,44279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288_00000000000000001beb_000000000000000001a3,2.8265291994628905,214.62092544067383,211.79242086254882,44378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b_00000000000000000afe_000000000000000001a4,5.6870946893310546,1619.6851258286133,1614.0584096131593,44560,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c_00000000000000001bf7_000000000000000001a5,6.867834109619141,1313.709648606079,1306.8465924692382,44650,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e_00000000000000001c13_000000000000000001a6,2.437810700317383,246.22903097351073,243.79556066345214,44855,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f_00000000000000001c16_000000000000000001a7,5.467481185180664,260.1178133487549,254.65970528051758,44874,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292_00000000000000001c3d_000000000000000001a8,3.0777267325439452,1740.8085518591308,1737.7336253344727,47053,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293_00000000000000001c47_000000000000000001a9,2.678225454589844,1131.7458161903076,1129.0732868240966,47058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295_00000000000000001c51_000000000000000001aa,1.5632492536621094,536.5503600770263,534.9863516083984,47170,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296_00000000000000001888_000000000000000001ab,9.869969779785157,1324.8029406040039,1314.937393831665,47189,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297_00000000000000001c59_000000000000000001ac,0.5898176688232422,109.50605091784668,108.91853766833496,47205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298_00000000000000001c61_000000000000000001ad,5.761653216430664,814.8503016929932,809.088663553833,47245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299_00000000000000000ae0_000000000000000001ae,0.9336372672119141,557.1392852045899,556.2107117843018,47258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a_00000000000000001c7b_000000000000000001af,1.2470719588623047,262.1929680197754,260.9489097912598,47268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b_00000000000000001c87_000000000000000001b0,7.401560657958984,971.9133340093994,964.5193652794189,47288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029c_00000000000000001c8b_000000000000000001b1,1.7358913508300782,564.4738062028808,562.7494007441406,47318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d_00000000000000001ca2_000000000000000001b2,1.1913058364257811,842.0534620787354,840.8657558936768,47460,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e_00000000000000001cab_000000000000000001b3,0.3619171617431641,325.46686538647464,325.10658418041993,47541,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f_00000000000000000a8e_000000000000000001b4,0.9102585537109374,661.5869435968018,660.6708813742675,47545,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0_00000000000000001cb6_000000000000000001b5,3.862552220947266,1640.4344839763185,1636.5741548295898,47551,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1_00000000000000000b19_000000000000000001b6,7.887449520507812,1457.3429333345948,1449.4564927741699,47555,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2_00000000000000001cc8_000000000000000001b7,0.6908033988037109,675.482334430542,674.7940328955078,47570,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4_00000000000000000af0_000000000000000001b8,0.8030718763427734,1238.9675318614502,1238.1630254921874,47660,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6_00000000000000001ce3_000000000000000001b9,0.9900443337402344,437.67330304882813,436.6872601557617,47692,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8_00000000000000001d02_000000000000000001ba,2.191112024169922,1120.4259293288574,1118.2383546811523,47707,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9_00000000000000001d06_000000000000000001bb,1.5605002473144531,494.70508815612794,493.14913948986816,47720,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa_00000000000000001d0c_000000000000000001bc,0.9125901822509765,970.8715974702149,969.9614352640381,47745,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac_00000000000000001d18_000000000000000001bd,0.4467871307373047,353.27670676049803,352.83294255163577,47960,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad_00000000000000001d1b_000000000000000001be,0.5775639180908203,446.4538063614502,445.87597712780763,47980,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af_00000000000000000abd_000000000000000001bf,11.762094407043458,1123.7384277684325,1111.9824658948974,50006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b2_00000000000000001d59_000000000000000001c0,1.687993788269043,514.6950945620728,513.0042150023194,50150,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b8_00000000000000001d70_000000000000000001c1,1.5730867873535157,570.9828563186035,569.4138037911987,50287,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9_00000000000000001d7a_000000000000000001c2,11.941841965637208,348.31259206933595,336.37504109533694,50313,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba_00000000000000001d82_000000000000000001c3,3.01322689251709,595.7062453830566,592.7040045064086,50318,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb_00000000000000001d85_000000000000000001c4,2.671784333984375,11949.028839609131,11946.347966826599,50325,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bc_00000000000000001d8c_000000000000000001c5,1.0071130247802735,2280.642772448364,2279.6370908599242,50330,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bd_00000000000000001d93_000000000000000001c6,3.1883594690551758,10839.369126253661,10836.183029872009,50350,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be_00000000000000001d9a_000000000000000001c7,0.855171858581543,6437.155982119995,6436.302636954468,50370,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf_00000000000000001d9f_000000000000000001c8,2.439033399169922,815.440972156189,812.9986303265381,50400,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0_00000000000000001da2_000000000000000001c9,0.8735183795776367,1242.9044925169067,1242.033416390503,50450,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1_00000000000000001da5_000000000000000001ca,4.181534507690429,17250.13618485303,17245.95307284436,50568,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c2_00000000000000001dae_000000000000000001cb,8.693414513122558,6913.3802957655025,6904.688281769959,50573,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c3_00000000000000001dba_000000000000000001cc,1.0074276903076171,2535.7840019980467,2534.779343159729,50577,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4_00000000000000001dbe_000000000000000001cd,1.2372981848754883,3428.1640381398925,3426.9273971345215,50590,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5_00000000000000000b2e_000000000000000001ce,2.7751347072143555,365.13161956463625,362.3572076763916,50606,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c6_00000000000000001dc7_000000000000000001cf,1.22016669732666,807.8071630308227,806.5926964013062,50680,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7_00000000000000001dca_000000000000000001d0,1.4838192946777344,1169.1090178610839,1167.6243180775757,50683,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c9_00000000000000001dd3_000000000000000001d1,6.433774338745117,5933.689269552734,5927.262975714478,50689,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca_00000000000000001dd6_000000000000000001d2,1.7246767593994141,4819.193537520447,4817.466746324463,50711,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cf_00000000000000001e1c_000000000000000001d3,0.26348767904663084,60.18921669406128,59.92599615435791,52051,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d0_00000000000000001e24_000000000000000001d4,0.7902939517822266,2732.949558914734,2732.159839143921,52079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1_00000000000000001e38_000000000000000001d5,0.3311457430419922,41.83622083932495,41.50621555545044,52083,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2_00000000000000001e3c_000000000000000001d6,1.079241289276123,635.9551854237976,634.8760360983581,52110,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3_00000000000000001e46_000000000000000001d7,0.18960524310302734,61.74455767388916,61.55610926776123,52203,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4_00000000000000001e4c_000000000000000001d8,0.5604157244873047,119.32791422659302,118.77121415768433,52207,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d6_00000000000000001e51_000000000000000001d9,0.6785498374633789,304.66275964370726,303.980697089447,52215,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d7_00000000000000001e55_000000000000000001da,1.057733670135498,57.1093640145874,56.05325481161499,52224,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8_00000000000000001e57_000000000000000001db,2.041013027709961,915.3358219917297,913.3023802754211,52227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9_00000000000000001e5d_000000000000000001dc,0.276264754699707,355.16752029751586,354.8931077049255,52233,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da_000000000000000018e0_000000000000000001dd,0.9660258866577148,146.27204826571656,145.3085649854126,52240,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002db_00000000000000000003_000000000000000001de,0.7943223240051269,2490.6641297245483,2489.8651678851015,52250,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd_00000000000000000008_000000000000000001df,0.2864547836303711,520.2817277346192,519.9989735809936,52256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002de_0000000000000000000e_000000000000000001e0,0.21981660623168944,306.88704797235107,306.66609690615843,52258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df_00000000000000001e6f_000000000000000001e1,1.0256592658691406,247.3493554406433,246.32668629934693,52260,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1_00000000000000000017_000000000000000001e2,0.6656416189270019,155.66755587390136,155.00271378936768,52317,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2_0000000000000000001d_000000000000000001e3,1.1897871235351563,116.73826904364013,115.55101827404785,52320,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e4_00000000000000000022_000000000000000001e4,0.37482184030151366,80.53162312167359,80.15517805264282,52352,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7_00000000000000000038_000000000000000001e5,0.7948509170837402,238.8460638115845,238.04878404223632,52378,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8_0000000000000000003b_000000000000000001e6,0.9071362351379395,136.3107372453308,135.4027006418457,52381,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ea_00000000000000000047_000000000000000001e7,0.5919916897277832,415.90491635150147,415.3146775861206,52390,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb_0000000000000000004b_000000000000000001e8,1.331114605834961,142.15979229504396,140.83177818240355,52399,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ec_00000000000000000055_000000000000000001e9,0.2413597713317871,310.44394151577757,310.2039396439514,52405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ed_0000000000000000005d_000000000000000001ea,0.37317844750976564,135.668652963562,135.2963980534973,52411,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ee_00000000000000000062_000000000000000001eb,0.6576716521911621,956.8776474389648,956.2204064289245,52418,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f1_0000000000000000006c_000000000000000001ec,0.24639972286987305,768.0645950005799,767.8211993440246,52473,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4_00000000000000000085_000000000000000001ed,0.539495563079834,64.84298286941528,64.30293857669068,52506,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5_00000000000000000089_000000000000000001ee,0.35324264736938477,525.1710231133118,524.8182542312317,52520,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6_00000000000000000090_000000000000000001ef,0.27044202432250974,434.3458940486145,434.07805645321656,52540,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7_0000000000000000009b_000000000000000001f0,0.34009779873657225,388.29707973028565,387.9577480352478,52560,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fa_000000000000000000a9_000000000000000001f1,1.5440007653808594,129.65368335543823,128.10672213793944,52585,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fc_000000000000000000b4_000000000000000001f2,0.23134147033691407,1457.6955607936707,1457.464574341278,52621,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fd_000000000000000000ba_000000000000000001f3,2.2243895338745117,605.0218206392212,602.7953074934082,52678,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fe_000000000000000000c0_000000000000000001f4,1.7545421794128417,101.62486313442993,99.8746046246643,52683,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff_000000000000000000d6_000000000000000001f5,0.262384818359375,65.17394392608642,64.90938095748902,52685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300_000000000000000000da_000000000000000001f6,0.29361443243408203,249.13840226312257,248.84567992376708,52687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301_000000000000000000e0_000000000000000001f7,0.8615957302856445,111.85965188455201,110.99883061758423,52693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000302_000000000000000000e4_000000000000000001f8,0.16136962463378907,55.64396125985718,55.48411022927856,52694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303_000000000000000000e6_000000000000000001f9,0.3778439981994629,1224.5517146081847,1224.1729266920777,52696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304_000000000000000000f1_000000000000000001fa,0.21149288555908202,540.62176084021,540.4073364712524,52699,"{""type"":""MultiPoint"",""coordinates"":[]}"
